  -22.4056   63.9144
  -22.4037   63.9137
  -22.4018   63.9130
  -22.3999   63.9123
  -22.3981   63.9116
  -22.3962   63.9109
  -22.3944   63.9102
  -22.3925   63.9094
  -22.3907   63.9087
  -22.3888   63.9080
  -22.3870   63.9073
  -22.3851   63.9066
  -22.3833   63.9059
  -22.3814   63.9052
  -22.3796   63.9044
  -22.3778   63.9037
  -22.3759   63.9030
  -22.3741   63.9023
  -22.3723   63.9016
  -22.3705   63.9008
  -22.3686   63.9001
  -22.3668   63.8994
  -22.3650   63.8986
  -22.3632   63.8979
  -22.3614   63.8972
  -22.3595   63.8965
  -22.3577   63.8957
  -22.3559   63.8950
  -22.3541   63.8943
  -22.3523   63.8935
  -22.3505   63.8928
  -22.3487   63.8921
  -22.3469   63.8913
  -22.3451   63.8906
  -22.3433   63.8899
  -22.3415   63.8891
  -22.3397   63.8884
  -22.3379   63.8876
  -22.3361   63.8869
  -22.3343   63.8862
  -22.3325   63.8854
  -22.3308   63.8847
  -22.3290   63.8839
  -22.3272   63.8832
  -22.3254   63.8824
  -22.3237   63.8817
  -22.3219   63.8809
  -22.3201   63.8802
  -22.3183   63.8794
  -22.3166   63.8787
  -22.3148   63.8779
  -22.3131   63.8771
  -22.3114   63.8764
  -22.3096   63.8756
  -22.3079   63.8748
  -22.3062   63.8741
  -22.3045   63.8733
  -22.3027   63.8725
  -22.3010   63.8718
  -22.2993   63.8710
  -22.2976   63.8702
  -22.2959   63.8694
  -22.2941   63.8687
  -22.2924   63.8679
  -22.2907   63.8671
  -22.2890   63.8663
  -22.2874   63.8655
  -22.2857   63.8647
  -22.2840   63.8640
  -22.2823   63.8632
  -22.2807   63.8624
  -22.2789   63.8616
  -22.2773   63.8608
  -22.2757   63.8600
  -22.2739   63.8592
  -22.2723   63.8584
  -22.2707   63.8576
  -22.2690   63.8568
  -22.2674   63.8560
  -22.2658   63.8552
  -22.2642   63.8544
  -22.2625   63.8536
  -22.2609   63.8527
  -22.2593   63.8519
  -22.2577   63.8511
  -22.2561   63.8503
  -22.2544   63.8495
  -22.2528   63.8487
  -22.2512   63.8479
  -22.2496   63.8470
  -22.2480   63.8462
  -22.2464   63.8454
  -22.2448   63.8446
  -22.2433   63.8437
  -22.2416   63.8429
  -22.2400   63.8418
>
  -22.6902   63.9045
  -22.6877   63.9044
  -22.6853   63.9042
  -22.6829   63.9041
  -22.6804   63.9039
  -22.6780   63.9038
  -22.6756   63.9036
  -22.6731   63.9035
  -22.6707   63.9033
  -22.6683   63.9032
  -22.6658   63.9030
  -22.6634   63.9029
  -22.6609   63.9027
  -22.6585   63.9026
  -22.6561   63.9024
  -22.6536   63.9023
  -22.6512   63.9021
  -22.6488   63.9019
  -22.6463   63.9018
  -22.6439   63.9016
  -22.6415   63.9015
  -22.6390   63.9013
  -22.6366   63.9012
  -22.6342   63.9010
  -22.6317   63.9009
  -22.6293   63.9007
  -22.6269   63.9006
  -22.6244   63.9004
  -22.6220   63.9003
  -22.6196   63.9001
  -22.6171   63.9000
  -22.6147   63.8998
  -22.6123   63.8997
  -22.6098   63.8995
  -22.6074   63.8994
  -22.6050   63.8992
  -22.6025   63.8991
  -22.6001   63.8989
  -22.5976   63.8988
  -22.5952   63.8986
  -22.5928   63.8985
  -22.5903   63.8983
  -22.5879   63.8982
  -22.5855   63.8980
  -22.5830   63.8979
  -22.5806   63.8977
  -22.5782   63.8976
  -22.5757   63.8975
  -22.5733   63.8973
  -22.5709   63.8972
  -22.5684   63.8970
  -22.5660   63.8969
  -22.5635   63.8967
  -22.5611   63.8966
  -22.5587   63.8965
  -22.5562   63.8963
  -22.5538   63.8962
  -22.5514   63.8960
  -22.5489   63.8959
  -22.5465   63.8957
  -22.5440   63.8956
  -22.5416   63.8954
  -22.5392   63.8953
